event_id,timestamp,device_id,hostname,user_id,process_name,parent_process,alert_type,severity,event_label,incident_id
EDR-00540,2026-06-05T04:09:06Z,DEV0096,PORT-DEV0096,ACC0012,maintenance_client,explorer.exe,NONE,LOW,NORMAL,
EDR-00541,2026-06-14T21:23:11Z,DEV0035,PORT-DEV0035,ACC0037,yard_client,explorer.exe,LOGIN,LOW,NORMAL,
EDR-00542,2026-06-25T05:10:06Z,DEV0057,PORT-DEV0057,ACC0024,ssh,yard_client,SERVICE_EVENT,LOW,NORMAL,
EDR-00543,2026-06-03T15:56:39Z,DEV0034,PORT-DEV0034,ACC0017,browser,explorer.exe,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-00544,2026-06-01T05:51:36Z,DEV0078,PORT-DEV0078,ACC0006,maintenance_client,vendor_agent,LOGIN,LOW,NORMAL,
EDR-00545,2026-06-26T23:39:46Z,DEV0018,PORT-DEV0018,ACC0009,plc_tool,yard_client,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-00546,2026-06-07T20:50:18Z,DEV0081,PORT-DEV0081,ACC0040,yard_client,vendor_agent,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-00547,2026-06-19T07:50:03Z,DEV0003,PORT-DEV0003,ACC0040,sensor_service,services.exe,NONE,LOW,NORMAL,
EDR-00548,2026-06-01T11:13:04Z,DEV0085,PORT-DEV0085,ACC0010,maintenance_client,explorer.exe,NONE,LOW,NORMAL,
EDR-00549,2026-06-26T09:22:21Z,DEV0041,PORT-DEV0041,ACC0005,browser,vendor_agent,LOGIN,LOW,NORMAL,
EDR-00550,2026-06-29T00:11:39Z,DEV0071,PORT-DEV0071,ACC0002,rdp,yard_client,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-00551,2026-06-02T02:04:15Z,DEV0004,PORT-DEV0004,ACC0058,rdp,services.exe,LOGIN,LOW,NORMAL,
EDR-00552,2026-06-03T00:57:52Z,DEV0098,PORT-DEV0098,ACC0023,remote_admin_tool,yard_client,LOGIN,LOW,NORMAL,
EDR-00553,2026-06-15T01:32:13Z,DEV0023,PORT-DEV0023,ACC0058,remote_admin_tool,services.exe,NONE,LOW,NORMAL,
EDR-00554,2026-06-21T10:38:24Z,DEV0061,PORT-DEV0061,ACC0002,plc_tool,vendor_agent,SERVICE_EVENT,LOW,NORMAL,
EDR-00555,2026-06-06T08:28:19Z,DEV0008,PORT-DEV0008,ACC0025,yard_client,services.exe,NONE,LOW,NORMAL,
EDR-00556,2026-06-10T21:34:14Z,DEV0074,PORT-DEV0074,ACC0055,sensor_service,explorer.exe,SERVICE_EVENT,LOW,NORMAL,
EDR-00557,2026-06-18T07:42:44Z,DEV0055,PORT-DEV0055,ACC0012,ssh,yard_client,LOGIN,LOW,NORMAL,
EDR-00558,2026-06-21T16:35:59Z,DEV0018,PORT-DEV0018,ACC0011,rdp,yard_client,NONE,LOW,NORMAL,
EDR-00559,2026-06-12T01:27:00Z,DEV0062,PORT-DEV0062,ACC0046,credential_helper_sim,yard_client,REMOTE_EXECUTION,HIGH,SUSPICIOUS,INC-T21-002
EDR-00560,2026-06-05T15:35:08Z,DEV0038,PORT-DEV0038,ACC0019,plc_tool,yard_client,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-00561,2026-06-17T18:50:38Z,DEV0081,PORT-DEV0081,ACC0027,vendor_agent,explorer.exe,LOGIN,LOW,NORMAL,
EDR-00562,2026-06-30T02:21:50Z,DEV0078,PORT-DEV0078,ACC0054,sensor_service,services.exe,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-00563,2026-06-08T23:36:26Z,DEV0038,PORT-DEV0038,ACC0053,browser,services.exe,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-00564,2026-06-13T23:41:24Z,DEV0091,PORT-DEV0091,ACC0044,rdp,explorer.exe,SERVICE_EVENT,LOW,NORMAL,
EDR-00565,2026-06-22T21:25:45Z,DEV0060,PORT-DEV0060,ACC0058,remote_admin_tool,vendor_agent,SERVICE_EVENT,LOW,NORMAL,
EDR-00566,2026-06-11T22:17:07Z,DEV0051,PORT-DEV0051,ACC0017,ssh,vendor_agent,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-00567,2026-06-26T04:12:04Z,DEV0052,PORT-DEV0052,ACC0015,ssh,explorer.exe,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-00568,2026-06-26T16:15:04Z,DEV0029,PORT-DEV0029,ACC0057,yard_client,vendor_agent,SERVICE_EVENT,LOW,NORMAL,
EDR-00569,2026-06-13T21:14:23Z,DEV0044,PORT-DEV0044,ACC0021,rdp,explorer.exe,LOGIN,LOW,NORMAL,
EDR-00570,2026-06-15T19:05:12Z,DEV0026,PORT-DEV0026,ACC0012,maintenance_client,services.exe,LOGIN,LOW,NORMAL,
EDR-00571,2026-06-18T18:35:30Z,DEV0084,PORT-DEV0084,ACC0056,rdp,vendor_agent,LOGIN,LOW,NORMAL,
EDR-00572,2026-06-05T22:42:00Z,DEV0099,PORT-DEV0099,ACC0037,remote_admin_tool,yard_client,SUSPICIOUS_PROCESS,CRITICAL,SUSPICIOUS,INC-T21-001
EDR-00573,2026-06-18T14:35:55Z,DEV0060,PORT-DEV0060,ACC0014,maintenance_client,services.exe,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-00574,2026-06-24T13:58:10Z,DEV0022,PORT-DEV0022,ACC0045,ssh,services.exe,NONE,LOW,NORMAL,
EDR-00575,2026-06-15T14:53:48Z,DEV0068,PORT-DEV0068,ACC0005,browser,vendor_agent,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-00576,2026-06-13T21:45:03Z,DEV0053,PORT-DEV0053,ACC0029,ssh,yard_client,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-00577,2026-06-10T06:16:33Z,DEV0040,PORT-DEV0040,ACC0041,maintenance_client,services.exe,NONE,LOW,NORMAL,
EDR-00578,2026-06-26T16:00:37Z,DEV0050,PORT-DEV0050,ACC0014,plc_tool,vendor_agent,SERVICE_EVENT,LOW,NORMAL,
EDR-00579,2026-06-09T02:28:58Z,DEV0070,PORT-DEV0070,ACC0033,ssh,services.exe,LOGIN,LOW,NORMAL,
EDR-00580,2026-06-09T08:43:17Z,DEV0026,PORT-DEV0026,ACC0028,remote_admin_tool,services.exe,NONE,LOW,NORMAL,
EDR-00581,2026-06-22T17:53:05Z,DEV0054,PORT-DEV0054,ACC0054,vendor_agent,services.exe,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-00582,2026-06-24T10:26:54Z,DEV0004,PORT-DEV0004,ACC0055,yard_client,yard_client,SERVICE_EVENT,LOW,NORMAL,
EDR-00583,2026-06-03T08:01:02Z,DEV0098,PORT-DEV0098,ACC0038,browser,explorer.exe,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-00584,2026-06-15T05:21:26Z,DEV0014,PORT-DEV0014,ACC0005,ssh,services.exe,SERVICE_EVENT,LOW,NORMAL,
EDR-00585,2026-06-01T18:22:31Z,DEV0035,PORT-DEV0035,ACC0059,sensor_service,vendor_agent,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-00586,2026-06-16T11:05:25Z,DEV0088,PORT-DEV0088,ACC0003,vendor_agent,yard_client,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-00587,2026-06-01T20:46:52Z,DEV0020,PORT-DEV0020,ACC0003,yard_client,vendor_agent,SERVICE_EVENT,LOW,NORMAL,
EDR-00588,2026-06-28T04:51:21Z,DEV0014,PORT-DEV0014,ACC0057,rdp,yard_client,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-00589,2026-06-08T12:18:50Z,DEV0015,PORT-DEV0015,ACC0057,remote_admin_tool,explorer.exe,SERVICE_EVENT,LOW,NORMAL,
EDR-00590,2026-06-24T19:41:00Z,DEV0076,PORT-DEV0076,ACC0024,powershell_sim,services.exe,SUSPICIOUS_PROCESS,MEDIUM,SUSPICIOUS,INC-T21-004
EDR-00591,2026-06-05T06:20:00Z,DEV0020,PORT-DEV0020,ACC0047,powershell_sim,vendor_agent,SUSPICIOUS_PROCESS,CRITICAL,SUSPICIOUS,
EDR-00592,2026-06-26T07:54:45Z,DEV0035,PORT-DEV0035,ACC0053,sensor_service,vendor_agent,LOGIN,LOW,NORMAL,
EDR-00593,2026-06-04T16:46:27Z,DEV0014,PORT-DEV0014,ACC0026,browser,services.exe,NONE,LOW,NORMAL,
EDR-00594,2026-06-21T18:56:23Z,DEV0044,PORT-DEV0044,ACC0038,plc_tool,vendor_agent,REMOTE_EXECUTION,MEDIUM,SUSPICIOUS,
EDR-00595,2026-06-04T19:53:44Z,DEV0082,PORT-DEV0082,ACC0004,ssh,yard_client,NONE,LOW,NORMAL,
EDR-00596,2026-06-16T08:56:42Z,DEV0094,PORT-DEV0094,ACC0018,remote_admin_tool,explorer.exe,NONE,LOW,NORMAL,
EDR-00597,2026-06-09T11:43:27Z,DEV0002,PORT-DEV0002,ACC0009,plc_tool,yard_client,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-00598,2026-06-25T15:45:44Z,DEV0009,PORT-DEV0009,ACC0046,plc_tool,services.exe,SERVICE_EVENT,LOW,NORMAL,
EDR-00599,2026-06-27T13:31:30Z,DEV0042,PORT-DEV0042,ACC0013,rdp,vendor_agent,LOGIN,LOW,NORMAL,
EDR-00600,2026-06-07T20:07:52Z,DEV0099,PORT-DEV0099,ACC0019,remote_admin_tool,vendor_agent,SERVICE_EVENT,LOW,NORMAL,
EDR-00601,2026-06-26T23:44:54Z,DEV0052,PORT-DEV0052,ACC0017,maintenance_client,services.exe,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-00602,2026-06-28T12:34:26Z,DEV0087,PORT-DEV0087,ACC0046,maintenance_client,explorer.exe,SERVICE_EVENT,LOW,NORMAL,
EDR-00603,2026-06-18T18:51:54Z,DEV0070,PORT-DEV0070,ACC0054,browser,explorer.exe,SERVICE_EVENT,LOW,NORMAL,
EDR-00604,2026-06-10T16:05:40Z,DEV0004,PORT-DEV0004,ACC0007,sensor_service,vendor_agent,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-00605,2026-06-13T00:43:42Z,DEV0007,PORT-DEV0007,ACC0046,vendor_agent,explorer.exe,SERVICE_EVENT,LOW,NORMAL,
EDR-00606,2026-06-28T20:35:49Z,DEV0066,PORT-DEV0066,ACC0041,maintenance_client,explorer.exe,NONE,LOW,NORMAL,
EDR-00607,2026-06-25T13:13:18Z,DEV0022,PORT-DEV0022,ACC0004,maintenance_client,vendor_agent,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-00608,2026-06-04T19:07:15Z,DEV0003,PORT-DEV0003,ACC0030,yard_client,explorer.exe,SERVICE_EVENT,LOW,NORMAL,
EDR-00609,2026-06-01T05:54:24Z,DEV0017,PORT-DEV0017,ACC0001,rdp,yard_client,LOGIN,LOW,NORMAL,
EDR-00610,2026-06-19T23:15:02Z,DEV0060,PORT-DEV0060,ACC0034,sensor_service,explorer.exe,LOGIN,LOW,NORMAL,
EDR-00611,2026-06-22T09:40:11Z,DEV0087,PORT-DEV0087,ACC0013,rdp,explorer.exe,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-00612,2026-06-19T19:48:32Z,DEV0067,PORT-DEV0067,ACC0008,plc_tool,yard_client,SUSPICIOUS_PROCESS,CRITICAL,SUSPICIOUS,
EDR-00613,2026-06-30T13:48:55Z,DEV0076,PORT-DEV0076,ACC0029,remote_admin_tool,services.exe,LOGIN,LOW,NORMAL,
EDR-00614,2026-06-23T04:58:51Z,DEV0095,PORT-DEV0095,ACC0022,powershell_sim,explorer.exe,REMOTE_EXECUTION,CRITICAL,SUSPICIOUS,
EDR-00615,2026-06-20T14:11:50Z,DEV0013,PORT-DEV0013,ACC0046,plc_tool,services.exe,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-00616,2026-06-07T22:37:31Z,DEV0013,PORT-DEV0013,ACC0041,browser,yard_client,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-00617,2026-06-25T09:49:28Z,DEV0034,PORT-DEV0034,ACC0007,remote_admin_tool,yard_client,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-00618,2026-06-21T16:00:22Z,DEV0042,PORT-DEV0042,ACC0049,sensor_service,explorer.exe,NONE,LOW,NORMAL,
EDR-00619,2026-06-13T00:19:47Z,DEV0087,PORT-DEV0087,ACC0004,vendor_agent,explorer.exe,LOGIN,LOW,NORMAL,
EDR-00620,2026-06-16T12:08:48Z,DEV0083,PORT-DEV0083,ACC0004,plc_tool,services.exe,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-00621,2026-06-01T08:48:05Z,DEV0087,PORT-DEV0087,ACC0007,ssh,yard_client,NONE,LOW,NORMAL,
EDR-00622,2026-06-10T06:26:15Z,DEV0055,PORT-DEV0055,ACC0011,ssh,services.exe,NONE,LOW,NORMAL,
EDR-00623,2026-06-06T05:29:40Z,DEV0081,PORT-DEV0081,ACC0054,remote_admin_tool,services.exe,NEW_REMOTE_TOOL,HIGH,SUSPICIOUS,
EDR-00624,2026-06-28T01:44:42Z,DEV0074,PORT-DEV0074,ACC0003,vendor_agent,vendor_agent,SERVICE_EVENT,LOW,NORMAL,
EDR-00625,2026-06-11T18:35:26Z,DEV0049,PORT-DEV0049,ACC0012,yard_client,services.exe,LOGIN,LOW,NORMAL,
EDR-00626,2026-06-11T00:03:31Z,DEV0045,PORT-DEV0045,ACC0005,yard_client,services.exe,LOGIN,LOW,NORMAL,
EDR-00627,2026-06-12T07:56:11Z,DEV0088,PORT-DEV0088,ACC0020,vendor_agent,explorer.exe,NONE,LOW,NORMAL,
EDR-00628,2026-06-03T14:47:35Z,DEV0079,PORT-DEV0079,ACC0054,maintenance_client,yard_client,NONE,LOW,NORMAL,
EDR-00629,2026-06-28T08:02:20Z,DEV0002,PORT-DEV0002,ACC0011,plc_tool,yard_client,LOGIN,LOW,NORMAL,
EDR-00630,2026-06-24T22:16:08Z,DEV0073,PORT-DEV0073,ACC0012,plc_tool,services.exe,SERVICE_EVENT,LOW,NORMAL,
EDR-00631,2026-06-26T23:50:06Z,DEV0040,PORT-DEV0040,ACC0004,sensor_service,vendor_agent,LOGIN,LOW,NORMAL,
EDR-00632,2026-06-23T23:48:32Z,DEV0008,PORT-DEV0008,ACC0029,remote_admin_tool,vendor_agent,LOGIN,LOW,NORMAL,
EDR-00633,2026-06-08T08:18:56Z,DEV0029,PORT-DEV0029,ACC0020,browser,vendor_agent,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-00634,2026-06-17T00:56:48Z,DEV0061,PORT-DEV0061,ACC0035,plc_tool,services.exe,SERVICE_EVENT,LOW,NORMAL,
EDR-00635,2026-06-15T22:08:37Z,DEV0039,PORT-DEV0039,ACC0025,rdp,vendor_agent,SERVICE_EVENT,LOW,NORMAL,
EDR-00636,2026-06-28T23:18:32Z,DEV0094,PORT-DEV0094,ACC0053,ssh,vendor_agent,NONE,LOW,NORMAL,
EDR-00637,2026-06-16T11:27:05Z,DEV0085,PORT-DEV0085,ACC0036,plc_tool,explorer.exe,SERVICE_EVENT,LOW,NORMAL,
EDR-00638,2026-06-15T17:11:30Z,DEV0075,PORT-DEV0075,ACC0049,ssh,services.exe,NONE,LOW,NORMAL,
EDR-00639,2026-06-06T23:02:29Z,DEV0059,PORT-DEV0059,ACC0036,rdp,explorer.exe,SERVICE_EVENT,LOW,NORMAL,
EDR-00640,2026-06-30T21:47:14Z,DEV0080,PORT-DEV0080,ACC0051,ssh,vendor_agent,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-00641,2026-06-03T20:57:29Z,DEV0086,PORT-DEV0086,ACC0018,rdp,vendor_agent,SERVICE_EVENT,LOW,NORMAL,
EDR-00642,2026-06-03T22:57:12Z,DEV0023,PORT-DEV0023,ACC0005,yard_client,services.exe,NONE,LOW,NORMAL,
EDR-00643,2026-06-28T14:58:13Z,DEV0095,PORT-DEV0095,ACC0017,maintenance_client,services.exe,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-00644,2026-06-26T16:34:25Z,DEV0037,PORT-DEV0037,ACC0011,browser,services.exe,LOGIN,LOW,NORMAL,
EDR-00645,2026-06-18T13:36:04Z,DEV0074,PORT-DEV0074,ACC0048,ssh,yard_client,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-00646,2026-06-27T09:11:11Z,DEV0071,PORT-DEV0071,ACC0040,ssh,services.exe,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-00647,2026-06-21T05:24:00Z,DEV0051,PORT-DEV0051,ACC0016,sensor_service,explorer.exe,NONE,LOW,NORMAL,
EDR-00648,2026-06-18T13:20:50Z,DEV0082,PORT-DEV0082,ACC0009,remote_admin_tool,services.exe,NONE,LOW,NORMAL,
EDR-00649,2026-06-07T15:24:51Z,DEV0058,PORT-DEV0058,ACC0049,yard_client,explorer.exe,SERVICE_EVENT,LOW,NORMAL,
EDR-00650,2026-06-16T16:39:26Z,DEV0050,PORT-DEV0050,ACC0012,plc_tool,yard_client,LOGIN,LOW,NORMAL,
EDR-00651,2026-06-28T09:10:49Z,DEV0075,PORT-DEV0075,ACC0023,plc_tool,services.exe,NONE,LOW,NORMAL,
EDR-00652,2026-06-07T08:48:00Z,DEV0017,PORT-DEV0017,ACC0052,browser,yard_client,SERVICE_EVENT,LOW,NORMAL,
EDR-00653,2026-06-12T19:21:16Z,DEV0059,PORT-DEV0059,ACC0055,browser,vendor_agent,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-00654,2026-06-16T01:43:27Z,DEV0075,PORT-DEV0075,ACC0049,sensor_service,vendor_agent,NONE,LOW,NORMAL,
EDR-00655,2026-06-03T01:14:31Z,DEV0088,PORT-DEV0088,ACC0039,rdp,explorer.exe,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-00656,2026-06-08T23:25:11Z,DEV0072,PORT-DEV0072,ACC0022,plc_tool,vendor_agent,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-00657,2026-06-25T13:53:43Z,DEV0060,PORT-DEV0060,ACC0005,powershell_sim,services.exe,REMOTE_EXECUTION,HIGH,SUSPICIOUS,
EDR-00658,2026-06-04T06:01:09Z,DEV0068,PORT-DEV0068,ACC0014,vendor_agent,yard_client,LOGIN,LOW,NORMAL,
EDR-00659,2026-06-27T22:53:20Z,DEV0064,PORT-DEV0064,ACC0039,browser,vendor_agent,SERVICE_EVENT,LOW,NORMAL,
EDR-00660,2026-06-07T21:29:32Z,DEV0006,PORT-DEV0006,ACC0040,ssh,services.exe,LOGIN,LOW,NORMAL,
EDR-00661,2026-06-21T07:31:36Z,DEV0045,PORT-DEV0045,ACC0015,maintenance_client,services.exe,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-00662,2026-06-10T07:24:17Z,DEV0047,PORT-DEV0047,ACC0017,vendor_agent,vendor_agent,LOGIN,LOW,NORMAL,
EDR-00663,2026-06-07T00:34:34Z,DEV0024,PORT-DEV0024,ACC0055,yard_client,explorer.exe,SERVICE_EVENT,LOW,NORMAL,
EDR-00664,2026-06-15T23:11:35Z,DEV0030,PORT-DEV0030,ACC0016,browser,yard_client,LOGIN,LOW,NORMAL,
EDR-00665,2026-06-09T03:53:21Z,DEV0054,PORT-DEV0054,ACC0048,sensor_service,yard_client,NONE,LOW,NORMAL,
EDR-00666,2026-06-26T18:53:01Z,DEV0080,PORT-DEV0080,ACC0032,sensor_service,services.exe,NONE,LOW,NORMAL,
EDR-00667,2026-06-23T11:48:31Z,DEV0005,PORT-DEV0005,ACC0004,ssh,services.exe,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-00668,2026-06-03T11:17:33Z,DEV0004,PORT-DEV0004,ACC0054,remote_admin_tool,explorer.exe,SUSPICIOUS_PROCESS,CRITICAL,SUSPICIOUS,
EDR-00669,2026-06-20T08:22:35Z,DEV0044,PORT-DEV0044,ACC0033,vendor_agent,services.exe,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-00670,2026-06-03T12:53:31Z,DEV0093,PORT-DEV0093,ACC0039,plc_tool,yard_client,NONE,LOW,NORMAL,
EDR-00671,2026-06-04T15:50:24Z,DEV0063,PORT-DEV0063,ACC0007,ssh,yard_client,LOGIN,LOW,NORMAL,
EDR-00672,2026-06-25T14:27:17Z,DEV0071,PORT-DEV0071,ACC0021,plc_tool,explorer.exe,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-00673,2026-06-02T05:54:11Z,DEV0041,PORT-DEV0041,ACC0007,rdp,vendor_agent,NONE,LOW,NORMAL,
EDR-00674,2026-06-03T21:58:37Z,DEV0079,PORT-DEV0079,ACC0043,remote_admin_tool,yard_client,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-00675,2026-06-02T05:22:13Z,DEV0026,PORT-DEV0026,ACC0023,vendor_agent,yard_client,LOGIN,LOW,NORMAL,
EDR-00676,2026-06-11T22:26:18Z,DEV0041,PORT-DEV0041,ACC0043,plc_tool,vendor_agent,REMOTE_EXECUTION,CRITICAL,SUSPICIOUS,
EDR-00677,2026-06-23T10:15:09Z,DEV0044,PORT-DEV0044,ACC0033,ssh,services.exe,SERVICE_EVENT,LOW,NORMAL,
EDR-00678,2026-06-22T20:10:03Z,DEV0024,PORT-DEV0024,ACC0029,plc_tool,services.exe,SERVICE_EVENT,LOW,NORMAL,
EDR-00679,2026-06-11T20:11:17Z,DEV0086,PORT-DEV0086,ACC0013,remote_admin_tool,yard_client,SERVICE_EVENT,LOW,NORMAL,
EDR-00680,2026-06-05T23:19:07Z,DEV0070,PORT-DEV0070,ACC0024,ssh,explorer.exe,NONE,LOW,NORMAL,
EDR-00681,2026-06-18T15:07:26Z,DEV0025,PORT-DEV0025,ACC0015,vendor_agent,vendor_agent,LOGIN,LOW,NORMAL,
EDR-00682,2026-06-12T18:10:33Z,DEV0088,PORT-DEV0088,ACC0029,sensor_service,vendor_agent,NONE,LOW,NORMAL,
EDR-00683,2026-06-24T19:39:20Z,DEV0067,PORT-DEV0067,ACC0029,sensor_service,yard_client,SERVICE_EVENT,LOW,NORMAL,
EDR-00684,2026-06-26T16:36:24Z,DEV0067,PORT-DEV0067,ACC0001,browser,yard_client,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-00685,2026-06-16T18:10:21Z,DEV0072,PORT-DEV0072,ACC0024,vendor_agent,services.exe,SERVICE_EVENT,LOW,NORMAL,
EDR-00686,2026-06-18T20:42:53Z,DEV0095,PORT-DEV0095,ACC0058,plc_tool,services.exe,NONE,LOW,NORMAL,
EDR-00687,2026-06-21T20:32:22Z,DEV0010,PORT-DEV0010,ACC0026,browser,services.exe,LOGIN,LOW,NORMAL,
EDR-00688,2026-06-22T06:56:49Z,DEV0026,PORT-DEV0026,ACC0024,ssh,vendor_agent,NONE,LOW,NORMAL,
EDR-00689,2026-06-24T10:04:29Z,DEV0084,PORT-DEV0084,ACC0018,rdp,vendor_agent,NONE,LOW,NORMAL,
EDR-00690,2026-06-18T17:10:56Z,DEV0001,PORT-DEV0001,ACC0057,ssh,services.exe,SERVICE_EVENT,LOW,NORMAL,
EDR-00691,2026-06-12T22:04:39Z,DEV0033,PORT-DEV0033,ACC0008,ssh,yard_client,LOGIN,LOW,NORMAL,
EDR-00692,2026-06-13T03:05:54Z,DEV0081,PORT-DEV0081,ACC0054,maintenance_client,yard_client,NONE,LOW,NORMAL,
EDR-00693,2026-06-18T03:04:42Z,DEV0070,PORT-DEV0070,ACC0043,ssh,vendor_agent,SERVICE_EVENT,LOW,NORMAL,
EDR-00694,2026-06-19T15:47:59Z,DEV0075,PORT-DEV0075,ACC0020,plc_tool,explorer.exe,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-00695,2026-06-30T15:19:34Z,DEV0013,PORT-DEV0013,ACC0057,rdp,explorer.exe,NONE,LOW,NORMAL,
EDR-00696,2026-06-30T22:44:44Z,DEV0048,PORT-DEV0048,ACC0026,rdp,explorer.exe,SERVICE_EVENT,LOW,NORMAL,
EDR-00697,2026-06-20T17:01:35Z,DEV0027,PORT-DEV0027,ACC0047,remote_admin_tool,services.exe,LOGIN,LOW,NORMAL,
EDR-00698,2026-06-13T05:28:18Z,DEV0004,PORT-DEV0004,ACC0043,vendor_agent,yard_client,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-00699,2026-06-19T10:00:56Z,DEV0039,PORT-DEV0039,ACC0057,sensor_service,yard_client,LOGIN,LOW,NORMAL,
EDR-00700,2026-06-05T04:17:26Z,DEV0044,PORT-DEV0044,ACC0002,sensor_service,yard_client,NONE,LOW,NORMAL,
EDR-00701,2026-06-17T00:16:48Z,DEV0008,PORT-DEV0008,ACC0002,remote_admin_tool,vendor_agent,LOGIN,LOW,NORMAL,
EDR-00702,2026-06-22T01:15:40Z,DEV0085,PORT-DEV0085,ACC0051,yard_client,explorer.exe,LOGIN,LOW,NORMAL,
EDR-00703,2026-06-08T07:09:11Z,DEV0031,PORT-DEV0031,ACC0036,maintenance_client,yard_client,LOGIN,LOW,NORMAL,
EDR-00704,2026-06-03T16:20:02Z,DEV0087,PORT-DEV0087,ACC0028,vendor_agent,vendor_agent,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-00705,2026-06-20T18:03:13Z,DEV0018,PORT-DEV0018,ACC0041,remote_admin_tool,explorer.exe,NEW_REMOTE_TOOL,HIGH,SUSPICIOUS,
EDR-00706,2026-06-07T15:28:05Z,DEV0088,PORT-DEV0088,ACC0036,rdp,yard_client,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-00707,2026-06-30T14:07:44Z,DEV0024,PORT-DEV0024,ACC0027,ssh,yard_client,SERVICE_EVENT,LOW,NORMAL,
EDR-00708,2026-06-30T07:31:39Z,DEV0057,PORT-DEV0057,ACC0056,browser,services.exe,NONE,LOW,NORMAL,
EDR-00709,2026-06-10T19:14:28Z,DEV0058,PORT-DEV0058,ACC0048,sensor_service,explorer.exe,SERVICE_EVENT,LOW,NORMAL,
EDR-00710,2026-06-09T14:50:55Z,DEV0041,PORT-DEV0041,ACC0006,plc_tool,yard_client,SERVICE_EVENT,LOW,NORMAL,
EDR-00711,2026-06-01T02:25:35Z,DEV0068,PORT-DEV0068,ACC0029,remote_admin_tool,services.exe,NONE,LOW,NORMAL,
EDR-00712,2026-06-30T08:56:41Z,DEV0088,PORT-DEV0088,ACC0049,sensor_service,yard_client,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-00713,2026-06-26T22:17:37Z,DEV0095,PORT-DEV0095,ACC0003,maintenance_client,yard_client,NONE,LOW,NORMAL,
EDR-00714,2026-06-16T05:03:43Z,DEV0033,PORT-DEV0033,ACC0034,remote_admin_tool,explorer.exe,NONE,LOW,NORMAL,
EDR-00715,2026-06-15T06:22:53Z,DEV0088,PORT-DEV0088,ACC0053,yard_client,explorer.exe,LOGIN,LOW,NORMAL,
EDR-00716,2026-06-18T15:40:46Z,DEV0049,PORT-DEV0049,ACC0021,ssh,explorer.exe,LOGIN,LOW,NORMAL,
EDR-00717,2026-06-05T17:27:37Z,DEV0098,PORT-DEV0098,ACC0007,yard_client,vendor_agent,SERVICE_EVENT,LOW,NORMAL,
EDR-00718,2026-06-01T22:16:21Z,DEV0027,PORT-DEV0027,ACC0059,remote_admin_tool,explorer.exe,REMOTE_EXECUTION,HIGH,SUSPICIOUS,
EDR-00719,2026-06-14T17:40:24Z,DEV0090,PORT-DEV0090,ACC0005,browser,vendor_agent,NONE,LOW,NORMAL,
EDR-00720,2026-06-10T16:45:06Z,DEV0065,PORT-DEV0065,ACC0011,rdp,services.exe,LOGIN,LOW,NORMAL,
EDR-00721,2026-06-21T01:40:25Z,DEV0100,PORT-DEV0100,ACC0044,yard_client,vendor_agent,LOGIN,LOW,NORMAL,
