event_id,timestamp,badge_id,person_type,gate_id,zone,access_result,direction,event_label,incident_id
PHY-00648,2026-06-05T23:10:55Z,BADGE-0004,Engineer,GATE-03,OT-ZONE,GRANTED,IN,NORMAL,
PHY-00649,2026-06-01T17:04:16Z,BADGE-0070,Operator,GATE-04,YARD-A,GRANTED,IN,NORMAL,
PHY-00650,2026-06-15T00:08:17Z,BADGE-0088,Operator,GATE-02,YARD-C,GRANTED,OUT,NORMAL,
PHY-00651,2026-06-14T11:04:37Z,BADGE-0070,Operator,GATE-03,YARD-A,GRANTED,OUT,NORMAL,
PHY-00652,2026-06-11T09:27:17Z,BADGE-0004,Vendor,GATE-04,GATE-A,GRANTED,OUT,NORMAL,
PHY-00653,2026-06-18T04:35:46Z,BADGE-0128,Vendor,GATE-03,CONTROL-ROOM,GRANTED,OUT,NORMAL,
PHY-00654,2026-06-03T01:18:20Z,BADGE-0070,Vendor,GATE-02,GATE-A,GRANTED,OUT,NORMAL,
PHY-00655,2026-06-18T22:36:50Z,BADGE-0109,Security,GATE-04,CRANE-ZONE,GRANTED,IN,NORMAL,
PHY-00656,2026-06-01T22:42:52Z,BADGE-0096,Vendor,GATE-04,OT-ZONE,GRANTED,OUT,NORMAL,
PHY-00657,2026-06-18T04:29:54Z,BADGE-0008,Operator,GATE-04,YARD-A,GRANTED,OUT,NORMAL,
PHY-00658,2026-06-25T09:06:28Z,BADGE-0117,Operator,GATE-03,YARD-A,GRANTED,OUT,NORMAL,
PHY-00659,2026-06-19T20:52:54Z,BADGE-0011,Vendor,GATE-03,CRANE-ZONE,GRANTED,OUT,NORMAL,
PHY-00660,2026-06-06T15:05:58Z,BADGE-0066,Operator,GATE-01,CRANE-ZONE,GRANTED,IN,NORMAL,
PHY-00661,2026-06-27T07:31:12Z,BADGE-0137,Engineer,GATE-02,CONTROL-ROOM,GRANTED,IN,NORMAL,
PHY-00662,2026-06-16T10:17:36Z,BADGE-0040,Vendor,GATE-04,YARD-A,GRANTED,IN,NORMAL,
PHY-00663,2026-06-04T00:30:54Z,BADGE-0016,Vendor,GATE-02,CRANE-ZONE,GRANTED,OUT,NORMAL,
PHY-00664,2026-06-04T03:12:06Z,BADGE-0096,Operator,GATE-02,GATE-B,GRANTED,IN,NORMAL,
PHY-00665,2026-06-03T23:39:03Z,BADGE-0110,Vendor,GATE-02,YARD-A,GRANTED,IN,NORMAL,
PHY-00666,2026-06-01T03:34:11Z,BADGE-0050,Security,GATE-02,YARD-A,GRANTED,OUT,NORMAL,
PHY-00667,2026-06-01T12:36:36Z,BADGE-0050,Security,GATE-04,YARD-A,GRANTED,OUT,NORMAL,
PHY-00668,2026-06-02T06:17:41Z,BADGE-0138,Operator,GATE-02,GATE-B,GRANTED,IN,NORMAL,
PHY-00669,2026-06-12T20:56:52Z,BADGE-0013,Engineer,GATE-04,CRANE-ZONE,GRANTED,OUT,NORMAL,
PHY-00670,2026-06-22T05:03:47Z,BADGE-0117,Vendor,GATE-04,CONTROL-ROOM,GRANTED,OUT,NORMAL,
PHY-00671,2026-06-14T02:18:31Z,BADGE-0120,Vendor,GATE-02,OT-ZONE,GRANTED,OUT,NORMAL,
PHY-00672,2026-06-09T12:05:17Z,BADGE-0036,Engineer,GATE-04,CONTROL-ROOM,GRANTED,OUT,NORMAL,
PHY-00673,2026-06-29T13:53:11Z,BADGE-0135,Vendor,GATE-01,YARD-A,GRANTED,IN,NORMAL,
PHY-00674,2026-06-30T14:52:08Z,BADGE-0089,Engineer,GATE-02,YARD-A,GRANTED,OUT,NORMAL,
PHY-00675,2026-06-21T02:16:41Z,BADGE-0111,Vendor,GATE-03,CRANE-ZONE,GRANTED,IN,NORMAL,
PHY-00676,2026-06-16T23:56:45Z,BADGE-0044,Operator,GATE-02,GATE-B,GRANTED,OUT,NORMAL,
PHY-00677,2026-06-17T14:02:26Z,BADGE-0052,Engineer,GATE-01,GATE-B,GRANTED,IN,NORMAL,
PHY-00678,2026-06-02T07:24:58Z,BADGE-0026,Vendor,GATE-04,YARD-A,GRANTED,OUT,NORMAL,
PHY-00679,2026-06-01T03:37:05Z,BADGE-0104,Operator,GATE-03,GATE-A,GRANTED,IN,NORMAL,
PHY-00680,2026-06-10T05:18:56Z,BADGE-0069,Operator,GATE-02,CONTROL-ROOM,GRANTED,OUT,NORMAL,
PHY-00681,2026-06-10T00:55:58Z,BADGE-0041,Operator,GATE-01,CONTROL-ROOM,GRANTED,OUT,NORMAL,
PHY-00682,2026-06-10T00:23:45Z,BADGE-0125,Vendor,GATE-02,CONTROL-ROOM,GRANTED,OUT,NORMAL,
PHY-00683,2026-06-01T01:31:18Z,BADGE-0098,Security,GATE-04,CRANE-ZONE,GRANTED,IN,NORMAL,
PHY-00684,2026-06-18T08:38:10Z,BADGE-0130,Operator,GATE-01,YARD-B,GRANTED,OUT,NORMAL,
PHY-00685,2026-06-30T17:00:52Z,BADGE-0077,Vendor,GATE-01,OT-ZONE,GRANTED,OUT,NORMAL,
PHY-00686,2026-06-26T22:33:07Z,BADGE-0060,Engineer,GATE-03,YARD-B,GRANTED,OUT,NORMAL,
PHY-00687,2026-06-06T13:18:03Z,BADGE-0124,Vendor,GATE-04,CRANE-ZONE,GRANTED,IN,NORMAL,
PHY-00688,2026-06-22T07:17:34Z,BADGE-0075,Security,GATE-04,OT-ZONE,GRANTED,IN,NORMAL,
PHY-00689,2026-06-22T10:10:07Z,BADGE-0080,Security,GATE-03,YARD-C,GRANTED,OUT,NORMAL,
PHY-00690,2026-06-06T13:26:53Z,BADGE-0010,Vendor,GATE-03,YARD-A,GRANTED,IN,NORMAL,
PHY-00691,2026-06-03T13:20:43Z,BADGE-0067,Security,GATE-01,YARD-B,GRANTED,IN,NORMAL,
PHY-00692,2026-06-28T18:22:49Z,BADGE-0036,Security,GATE-03,GATE-A,GRANTED,OUT,NORMAL,
PHY-00693,2026-06-11T15:23:09Z,BADGE-0141,Operator,GATE-03,YARD-C,GRANTED,OUT,NORMAL,
PHY-00694,2026-06-25T07:00:04Z,BADGE-0013,Engineer,GATE-04,YARD-B,GRANTED,OUT,NORMAL,
PHY-00695,2026-06-15T05:38:04Z,BADGE-0084,Security,GATE-02,OT-ZONE,GRANTED,IN,NORMAL,
PHY-00696,2026-06-21T04:53:05Z,BADGE-0053,Operator,GATE-02,GATE-B,GRANTED,IN,NORMAL,
PHY-00697,2026-06-10T09:21:55Z,BADGE-0016,Engineer,GATE-02,CONTROL-ROOM,GRANTED,OUT,NORMAL,
PHY-00698,2026-06-29T09:59:18Z,BADGE-0046,Vendor,GATE-03,OT-ZONE,GRANTED,OUT,NORMAL,
PHY-00699,2026-06-12T10:49:31Z,BADGE-0129,Operator,GATE-04,YARD-C,GRANTED,OUT,NORMAL,
PHY-00700,2026-06-18T12:33:31Z,BADGE-0116,Security,GATE-04,OT-ZONE,GRANTED,IN,NORMAL,
PHY-00701,2026-06-30T21:10:22Z,BADGE-0021,Operator,GATE-03,YARD-B,GRANTED,OUT,NORMAL,
PHY-00702,2026-06-17T11:13:25Z,BADGE-0149,Operator,GATE-03,GATE-B,GRANTED,IN,NORMAL,
PHY-00703,2026-06-18T18:46:18Z,BADGE-0136,Security,GATE-01,OT-ZONE,DENIED,OUT,SUSPICIOUS,
PHY-00704,2026-06-12T10:31:17Z,BADGE-0143,Vendor,GATE-03,CONTROL-ROOM,GRANTED,OUT,NORMAL,
PHY-00705,2026-06-19T00:52:16Z,BADGE-0008,Engineer,GATE-03,CRANE-ZONE,DENIED,IN,SUSPICIOUS,
PHY-00706,2026-06-17T04:02:43Z,BADGE-0012,Operator,GATE-03,YARD-A,GRANTED,IN,NORMAL,
PHY-00707,2026-06-23T13:33:19Z,BADGE-0043,Vendor,GATE-04,YARD-A,GRANTED,OUT,NORMAL,
PHY-00708,2026-06-11T20:51:01Z,BADGE-0065,Engineer,GATE-02,CONTROL-ROOM,GRANTED,OUT,SUSPICIOUS,
PHY-00709,2026-06-08T04:14:04Z,BADGE-0004,Engineer,GATE-04,OT-ZONE,GRANTED,IN,NORMAL,
PHY-00710,2026-06-14T09:11:35Z,BADGE-0037,Engineer,GATE-03,CRANE-ZONE,GRANTED,IN,NORMAL,
PHY-00711,2026-06-03T06:55:17Z,BADGE-0093,Engineer,GATE-02,CONTROL-ROOM,GRANTED,IN,NORMAL,
PHY-00712,2026-06-13T08:06:39Z,BADGE-0074,Security,GATE-02,YARD-C,GRANTED,IN,NORMAL,
PHY-00713,2026-06-17T02:27:34Z,BADGE-0043,Security,GATE-02,YARD-B,GRANTED,IN,NORMAL,
PHY-00714,2026-06-18T12:21:57Z,BADGE-0119,Security,GATE-03,OT-ZONE,GRANTED,OUT,NORMAL,
PHY-00715,2026-06-23T12:39:13Z,BADGE-0122,Security,GATE-04,YARD-A,GRANTED,OUT,NORMAL,
PHY-00716,2026-06-11T02:01:58Z,BADGE-0150,Security,GATE-03,GATE-B,GRANTED,IN,NORMAL,
PHY-00717,2026-06-02T17:08:19Z,BADGE-0093,Engineer,GATE-02,GATE-A,GRANTED,IN,NORMAL,
PHY-00718,2026-06-14T00:58:10Z,BADGE-0132,Security,GATE-04,CRANE-ZONE,GRANTED,IN,SUSPICIOUS,
PHY-00719,2026-06-21T09:14:19Z,BADGE-0126,Operator,GATE-04,OT-ZONE,GRANTED,OUT,NORMAL,
PHY-00720,2026-06-27T20:27:23Z,BADGE-0091,Engineer,GATE-03,YARD-C,GRANTED,IN,NORMAL,
PHY-00721,2026-06-29T23:00:16Z,BADGE-0128,Vendor,GATE-03,YARD-B,GRANTED,OUT,NORMAL,
PHY-00722,2026-06-19T00:04:44Z,BADGE-0092,Engineer,GATE-01,OT-ZONE,GRANTED,IN,NORMAL,
PHY-00723,2026-06-01T10:56:26Z,BADGE-0136,Operator,GATE-02,YARD-C,GRANTED,OUT,NORMAL,
PHY-00724,2026-06-11T10:44:06Z,BADGE-0145,Engineer,GATE-04,YARD-C,GRANTED,IN,NORMAL,
PHY-00725,2026-06-29T12:08:20Z,BADGE-0009,Operator,GATE-03,CONTROL-ROOM,GRANTED,OUT,NORMAL,
PHY-00726,2026-06-27T12:04:22Z,BADGE-0044,Engineer,GATE-04,GATE-A,GRANTED,OUT,NORMAL,
PHY-00727,2026-06-26T15:16:54Z,BADGE-0018,Security,GATE-02,CONTROL-ROOM,GRANTED,OUT,NORMAL,
PHY-00728,2026-06-01T12:54:21Z,BADGE-0018,Security,GATE-03,OT-ZONE,GRANTED,OUT,NORMAL,
PHY-00729,2026-06-25T08:04:59Z,BADGE-0064,Vendor,GATE-02,GATE-A,GRANTED,OUT,NORMAL,
PHY-00730,2026-06-21T14:17:16Z,BADGE-0093,Security,GATE-04,CRANE-ZONE,GRANTED,OUT,SUSPICIOUS,
PHY-00731,2026-06-28T02:16:10Z,BADGE-0105,Security,GATE-01,YARD-B,GRANTED,IN,NORMAL,
PHY-00732,2026-06-14T18:57:05Z,BADGE-0093,Security,GATE-01,CRANE-ZONE,GRANTED,OUT,NORMAL,
PHY-00733,2026-06-15T01:21:32Z,BADGE-0091,Engineer,GATE-01,CRANE-ZONE,GRANTED,OUT,NORMAL,
PHY-00734,2026-06-11T17:06:49Z,BADGE-0124,Operator,GATE-01,YARD-C,GRANTED,OUT,NORMAL,
PHY-00735,2026-06-14T22:51:10Z,BADGE-0113,Operator,GATE-03,CONTROL-ROOM,GRANTED,OUT,NORMAL,
PHY-00736,2026-06-17T08:12:44Z,BADGE-0132,Operator,GATE-01,YARD-B,GRANTED,IN,NORMAL,
PHY-00737,2026-06-30T20:20:56Z,BADGE-0012,Security,GATE-01,CRANE-ZONE,GRANTED,IN,NORMAL,
PHY-00738,2026-06-07T06:49:01Z,BADGE-0081,Security,GATE-02,OT-ZONE,GRANTED,OUT,NORMAL,
PHY-00739,2026-06-15T14:36:30Z,BADGE-0005,Vendor,GATE-03,YARD-C,DENIED,IN,SUSPICIOUS,
PHY-00740,2026-06-04T14:31:41Z,BADGE-0046,Security,GATE-03,YARD-A,GRANTED,OUT,NORMAL,
PHY-00741,2026-06-30T11:14:49Z,BADGE-0053,Vendor,GATE-04,OT-ZONE,GRANTED,IN,NORMAL,
PHY-00742,2026-06-13T07:19:21Z,BADGE-0091,Security,GATE-02,GATE-B,GRANTED,IN,NORMAL,
PHY-00743,2026-06-09T18:09:49Z,BADGE-0059,Security,GATE-02,YARD-C,GRANTED,IN,NORMAL,
PHY-00744,2026-06-19T00:16:48Z,BADGE-0014,Operator,GATE-01,GATE-B,GRANTED,IN,NORMAL,
PHY-00745,2026-06-14T12:53:29Z,BADGE-0118,Engineer,GATE-04,OT-ZONE,GRANTED,IN,NORMAL,
PHY-00746,2026-06-10T22:36:38Z,BADGE-0054,Engineer,GATE-02,YARD-A,GRANTED,OUT,NORMAL,
PHY-00747,2026-06-18T13:55:38Z,BADGE-0092,Operator,GATE-02,YARD-B,GRANTED,OUT,NORMAL,
PHY-00748,2026-06-09T03:08:07Z,BADGE-0058,Security,GATE-01,OT-ZONE,GRANTED,IN,NORMAL,
PHY-00749,2026-06-26T17:49:54Z,BADGE-0109,Engineer,GATE-03,CONTROL-ROOM,GRANTED,OUT,NORMAL,
PHY-00750,2026-06-03T09:04:55Z,BADGE-0127,Security,GATE-01,GATE-A,GRANTED,IN,NORMAL,
PHY-00751,2026-06-29T19:25:42Z,BADGE-0122,Engineer,GATE-04,YARD-C,GRANTED,OUT,NORMAL,
PHY-00752,2026-06-18T09:39:33Z,BADGE-0042,Operator,GATE-02,YARD-C,GRANTED,OUT,NORMAL,
PHY-00753,2026-06-06T06:19:50Z,BADGE-0076,Operator,GATE-03,GATE-B,GRANTED,OUT,NORMAL,
PHY-00754,2026-06-02T12:16:26Z,BADGE-0095,Security,GATE-04,YARD-B,GRANTED,IN,NORMAL,
PHY-00755,2026-06-06T22:38:41Z,BADGE-0039,Engineer,GATE-02,GATE-B,GRANTED,IN,SUSPICIOUS,
PHY-00756,2026-06-14T19:31:47Z,BADGE-0141,Security,GATE-04,GATE-B,GRANTED,OUT,NORMAL,
PHY-00757,2026-06-02T05:22:59Z,BADGE-0059,Vendor,GATE-03,YARD-A,GRANTED,IN,NORMAL,
PHY-00758,2026-06-05T16:56:31Z,BADGE-0077,Operator,GATE-03,YARD-B,DENIED,OUT,SUSPICIOUS,
PHY-00759,2026-06-18T13:13:45Z,BADGE-0008,Vendor,GATE-03,GATE-A,GRANTED,OUT,NORMAL,
PHY-00760,2026-06-07T20:53:57Z,BADGE-0060,Engineer,GATE-04,GATE-A,GRANTED,IN,NORMAL,
PHY-00761,2026-06-13T15:19:30Z,BADGE-0010,Vendor,GATE-02,GATE-B,GRANTED,IN,NORMAL,
PHY-00762,2026-06-11T22:03:00Z,BADGE-0078,Vendor,GATE-01,GATE-B,GRANTED,OUT,NORMAL,
PHY-00763,2026-06-22T16:13:56Z,BADGE-0041,Vendor,GATE-02,YARD-A,GRANTED,OUT,NORMAL,
PHY-00764,2026-06-10T05:58:54Z,BADGE-0069,Engineer,GATE-01,YARD-B,GRANTED,IN,NORMAL,
PHY-00765,2026-06-21T06:34:07Z,BADGE-0115,Engineer,GATE-02,YARD-A,GRANTED,OUT,NORMAL,
PHY-00766,2026-06-08T12:12:30Z,BADGE-0076,Engineer,GATE-01,GATE-B,GRANTED,OUT,NORMAL,
PHY-00767,2026-06-01T09:07:25Z,BADGE-0076,Operator,GATE-03,CONTROL-ROOM,GRANTED,OUT,NORMAL,
PHY-00768,2026-06-20T10:50:14Z,BADGE-0132,Engineer,GATE-04,GATE-A,GRANTED,IN,NORMAL,
PHY-00769,2026-06-28T06:01:17Z,BADGE-0067,Engineer,GATE-04,YARD-A,GRANTED,IN,NORMAL,
PHY-00770,2026-06-01T01:27:45Z,BADGE-0089,Vendor,GATE-04,CRANE-ZONE,GRANTED,OUT,NORMAL,
PHY-00771,2026-06-08T17:29:41Z,BADGE-0098,Engineer,GATE-03,CRANE-ZONE,GRANTED,IN,NORMAL,
PHY-00772,2026-06-04T11:45:53Z,BADGE-0118,Operator,GATE-01,YARD-B,GRANTED,OUT,SUSPICIOUS,
PHY-00773,2026-06-11T06:10:55Z,BADGE-0055,Vendor,GATE-02,OT-ZONE,GRANTED,IN,NORMAL,
PHY-00774,2026-06-07T22:37:37Z,BADGE-0099,Vendor,GATE-01,YARD-A,GRANTED,IN,NORMAL,
PHY-00775,2026-06-13T15:31:34Z,BADGE-0007,Operator,GATE-01,GATE-A,GRANTED,IN,NORMAL,
PHY-00776,2026-06-09T14:07:06Z,BADGE-0069,Engineer,GATE-01,YARD-A,GRANTED,OUT,NORMAL,
PHY-00777,2026-06-30T02:24:36Z,BADGE-0031,Security,GATE-04,CRANE-ZONE,GRANTED,OUT,NORMAL,
PHY-00778,2026-06-14T06:06:10Z,BADGE-0047,Operator,GATE-03,GATE-B,GRANTED,OUT,NORMAL,
PHY-00779,2026-06-25T12:54:45Z,BADGE-0126,Vendor,GATE-04,YARD-B,GRANTED,OUT,NORMAL,
PHY-00780,2026-06-01T03:13:23Z,BADGE-0108,Engineer,GATE-03,GATE-B,GRANTED,OUT,NORMAL,
PHY-00781,2026-06-10T19:33:15Z,BADGE-0120,Engineer,GATE-02,GATE-B,GRANTED,IN,NORMAL,
PHY-00782,2026-06-23T19:18:17Z,BADGE-0010,Engineer,GATE-04,YARD-B,GRANTED,OUT,NORMAL,
PHY-00783,2026-06-01T18:48:40Z,BADGE-0038,Operator,GATE-03,YARD-A,GRANTED,IN,NORMAL,
PHY-00784,2026-06-07T00:12:49Z,BADGE-0046,Vendor,GATE-03,CRANE-ZONE,GRANTED,OUT,NORMAL,
PHY-00785,2026-06-01T20:26:56Z,BADGE-0092,Operator,GATE-01,YARD-A,GRANTED,IN,NORMAL,
PHY-00786,2026-06-16T04:39:20Z,BADGE-0113,Security,GATE-03,CRANE-ZONE,GRANTED,OUT,NORMAL,
PHY-00787,2026-06-01T06:19:17Z,BADGE-0011,Operator,GATE-04,CONTROL-ROOM,GRANTED,IN,NORMAL,
PHY-00788,2026-06-20T21:03:46Z,BADGE-0109,Vendor,GATE-01,YARD-A,GRANTED,IN,NORMAL,
PHY-00789,2026-06-18T17:25:14Z,BADGE-0132,Vendor,GATE-04,YARD-B,GRANTED,IN,NORMAL,
PHY-00790,2026-06-29T06:10:31Z,BADGE-0053,Vendor,GATE-04,YARD-A,GRANTED,IN,NORMAL,
PHY-00791,2026-06-17T18:42:06Z,BADGE-0019,Engineer,GATE-04,GATE-A,GRANTED,IN,NORMAL,
PHY-00792,2026-06-25T14:47:17Z,BADGE-0145,Security,GATE-01,GATE-A,GRANTED,IN,NORMAL,
PHY-00793,2026-06-22T07:05:44Z,BADGE-0075,Security,GATE-03,YARD-A,GRANTED,OUT,NORMAL,
PHY-00794,2026-06-12T00:47:42Z,BADGE-0082,Operator,GATE-02,YARD-C,GRANTED,IN,NORMAL,
PHY-00795,2026-06-14T07:29:16Z,BADGE-0002,Engineer,GATE-04,GATE-B,GRANTED,OUT,NORMAL,
PHY-00796,2026-06-02T00:04:58Z,BADGE-0095,Security,GATE-01,YARD-C,GRANTED,OUT,NORMAL,
PHY-00797,2026-06-02T16:54:40Z,BADGE-0039,Operator,GATE-03,CRANE-ZONE,GRANTED,IN,NORMAL,
PHY-00798,2026-06-02T19:48:08Z,BADGE-0149,Vendor,GATE-01,YARD-B,GRANTED,IN,NORMAL,
PHY-00799,2026-06-12T17:57:01Z,BADGE-0033,Vendor,GATE-04,YARD-B,GRANTED,OUT,NORMAL,
PHY-00800,2026-06-10T15:13:14Z,BADGE-0057,Operator,GATE-04,GATE-A,GRANTED,IN,SUSPICIOUS,
PHY-00801,2026-06-03T09:19:57Z,BADGE-0077,Vendor,GATE-04,CRANE-ZONE,GRANTED,OUT,NORMAL,
PHY-00802,2026-06-14T09:45:28Z,BADGE-0095,Engineer,GATE-02,YARD-C,GRANTED,OUT,NORMAL,
PHY-00803,2026-06-17T18:40:11Z,BADGE-0001,Operator,GATE-02,OT-ZONE,GRANTED,OUT,NORMAL,
PHY-00804,2026-06-01T14:40:00Z,BADGE-0093,Engineer,GATE-02,YARD-B,GRANTED,IN,NORMAL,
PHY-00805,2026-06-13T15:02:06Z,BADGE-0077,Operator,GATE-01,YARD-C,GRANTED,OUT,NORMAL,
PHY-00806,2026-06-28T02:19:55Z,BADGE-0023,Security,GATE-01,OT-ZONE,GRANTED,OUT,NORMAL,
PHY-00807,2026-06-20T16:39:04Z,BADGE-0053,Operator,GATE-01,CONTROL-ROOM,GRANTED,OUT,NORMAL,
PHY-00808,2026-06-22T17:29:18Z,BADGE-0132,Vendor,GATE-04,YARD-C,GRANTED,IN,NORMAL,
PHY-00809,2026-06-19T21:52:14Z,BADGE-0041,Engineer,GATE-04,YARD-A,GRANTED,OUT,NORMAL,
PHY-00810,2026-06-22T10:17:31Z,BADGE-0026,Vendor,GATE-04,YARD-B,GRANTED,IN,NORMAL,
PHY-00811,2026-06-29T14:24:40Z,BADGE-0076,Vendor,GATE-04,OT-ZONE,GRANTED,OUT,SUSPICIOUS,
PHY-00812,2026-06-23T02:40:33Z,BADGE-0048,Vendor,GATE-02,CRANE-ZONE,GRANTED,IN,NORMAL,
PHY-00813,2026-06-08T00:55:09Z,BADGE-0069,Vendor,GATE-02,GATE-A,GRANTED,IN,NORMAL,
PHY-00814,2026-06-27T22:47:41Z,BADGE-0122,Operator,GATE-03,CONTROL-ROOM,GRANTED,OUT,NORMAL,
PHY-00815,2026-06-27T14:11:36Z,BADGE-0110,Operator,GATE-01,CONTROL-ROOM,DENIED,OUT,SUSPICIOUS,
PHY-00816,2026-06-27T20:18:00Z,BADGE-0139,Vendor,GATE-01,GATE-A,GRANTED,OUT,NORMAL,
PHY-00817,2026-06-18T05:35:33Z,BADGE-0101,Security,GATE-03,GATE-B,GRANTED,OUT,NORMAL,
PHY-00818,2026-06-29T18:45:52Z,BADGE-0017,Vendor,GATE-02,OT-ZONE,GRANTED,IN,NORMAL,
PHY-00819,2026-06-30T08:39:53Z,BADGE-0083,Vendor,GATE-01,GATE-A,GRANTED,IN,NORMAL,
PHY-00820,2026-06-24T00:31:26Z,BADGE-0103,Security,GATE-02,CONTROL-ROOM,GRANTED,IN,NORMAL,
PHY-00821,2026-06-22T01:10:16Z,BADGE-0107,Engineer,GATE-04,GATE-A,GRANTED,OUT,NORMAL,
PHY-00822,2026-06-05T07:49:34Z,BADGE-0042,Vendor,GATE-03,OT-ZONE,GRANTED,IN,NORMAL,
PHY-00823,2026-06-08T01:48:18Z,BADGE-0120,Operator,GATE-04,YARD-C,GRANTED,OUT,NORMAL,
PHY-00824,2026-06-04T08:15:35Z,BADGE-0037,Vendor,GATE-04,GATE-B,GRANTED,IN,NORMAL,
PHY-00825,2026-06-21T01:33:29Z,BADGE-0018,Security,GATE-03,CRANE-ZONE,DENIED,IN,SUSPICIOUS,
PHY-00826,2026-06-27T19:48:10Z,BADGE-0046,Security,GATE-02,GATE-A,GRANTED,OUT,NORMAL,
PHY-00827,2026-06-06T08:59:41Z,BADGE-0126,Security,GATE-01,CRANE-ZONE,GRANTED,IN,NORMAL,
PHY-00828,2026-06-14T18:18:19Z,BADGE-0140,Operator,GATE-04,YARD-A,GRANTED,IN,NORMAL,
PHY-00829,2026-06-01T21:58:28Z,BADGE-0116,Security,GATE-02,CRANE-ZONE,GRANTED,IN,NORMAL,
PHY-00830,2026-06-17T17:31:37Z,BADGE-0142,Engineer,GATE-02,YARD-C,GRANTED,IN,NORMAL,
PHY-00831,2026-06-04T15:43:27Z,BADGE-0147,Security,GATE-01,YARD-A,GRANTED,IN,NORMAL,
PHY-00832,2026-06-27T22:18:35Z,BADGE-0047,Engineer,GATE-01,YARD-A,GRANTED,OUT,NORMAL,
PHY-00833,2026-06-21T23:03:19Z,BADGE-0047,Operator,GATE-02,YARD-C,GRANTED,OUT,NORMAL,
PHY-00834,2026-06-10T06:44:12Z,BADGE-0082,Vendor,GATE-03,YARD-A,GRANTED,OUT,NORMAL,
PHY-00835,2026-06-22T18:22:24Z,BADGE-0017,Engineer,GATE-03,OT-ZONE,GRANTED,OUT,NORMAL,
PHY-00836,2026-06-07T12:55:23Z,BADGE-0064,Operator,GATE-02,YARD-A,GRANTED,IN,NORMAL,
PHY-00837,2026-06-22T15:36:15Z,BADGE-0138,Security,GATE-02,CRANE-ZONE,GRANTED,OUT,NORMAL,
PHY-00838,2026-06-03T02:35:51Z,BADGE-0111,Operator,GATE-01,GATE-A,GRANTED,OUT,NORMAL,
PHY-00839,2026-06-09T17:00:40Z,BADGE-0028,Security,GATE-01,CONTROL-ROOM,GRANTED,IN,NORMAL,
PHY-00840,2026-06-13T18:41:29Z,BADGE-0127,Security,GATE-04,GATE-A,GRANTED,OUT,NORMAL,
PHY-00841,2026-06-02T21:44:47Z,BADGE-0141,Operator,GATE-02,GATE-A,GRANTED,IN,NORMAL,
PHY-00842,2026-06-18T11:59:56Z,BADGE-0147,Engineer,GATE-01,GATE-B,GRANTED,IN,NORMAL,
PHY-00843,2026-06-14T23:48:22Z,BADGE-0060,Operator,GATE-01,YARD-A,GRANTED,IN,NORMAL,
PHY-00844,2026-06-01T20:25:48Z,BADGE-0028,Vendor,GATE-03,CONTROL-ROOM,GRANTED,IN,NORMAL,
PHY-00845,2026-06-03T02:28:07Z,BADGE-0119,Vendor,GATE-03,CRANE-ZONE,GRANTED,IN,NORMAL,
PHY-00846,2026-06-11T01:10:44Z,BADGE-0093,Operator,GATE-04,OT-ZONE,GRANTED,OUT,NORMAL,
PHY-00847,2026-06-25T14:23:29Z,BADGE-0126,Vendor,GATE-02,OT-ZONE,GRANTED,OUT,NORMAL,
PHY-00848,2026-06-15T18:01:46Z,BADGE-0120,Operator,GATE-03,CRANE-ZONE,GRANTED,IN,NORMAL,
PHY-00849,2026-06-12T18:55:09Z,BADGE-0034,Engineer,GATE-03,YARD-C,GRANTED,OUT,NORMAL,
PHY-00850,2026-06-25T17:37:42Z,BADGE-0067,Vendor,GATE-01,YARD-B,GRANTED,OUT,NORMAL,
PHY-00851,2026-06-19T01:45:55Z,BADGE-0104,Operator,GATE-04,OT-ZONE,GRANTED,OUT,NORMAL,
PHY-00852,2026-06-23T06:44:39Z,BADGE-0079,Engineer,GATE-02,YARD-C,GRANTED,IN,NORMAL,
PHY-00853,2026-06-02T23:56:06Z,BADGE-0078,Operator,GATE-03,YARD-A,GRANTED,OUT,NORMAL,
PHY-00854,2026-06-26T11:22:55Z,BADGE-0021,Vendor,GATE-01,YARD-C,GRANTED,IN,NORMAL,
PHY-00855,2026-06-08T15:04:43Z,BADGE-0119,Security,GATE-01,OT-ZONE,GRANTED,IN,NORMAL,
PHY-00856,2026-06-06T18:00:50Z,BADGE-0061,Security,GATE-01,OT-ZONE,GRANTED,OUT,NORMAL,
PHY-00857,2026-06-11T01:24:29Z,BADGE-0079,Operator,GATE-03,YARD-A,GRANTED,IN,NORMAL,
PHY-00858,2026-06-27T20:25:09Z,BADGE-0147,Engineer,GATE-01,GATE-A,GRANTED,OUT,NORMAL,
PHY-00859,2026-06-21T13:05:17Z,BADGE-0106,Engineer,GATE-02,OT-ZONE,GRANTED,OUT,NORMAL,
PHY-00860,2026-06-02T21:03:31Z,BADGE-0053,Security,GATE-03,CRANE-ZONE,GRANTED,OUT,NORMAL,
PHY-00861,2026-06-08T12:24:23Z,BADGE-0021,Engineer,GATE-01,YARD-C,GRANTED,IN,NORMAL,
PHY-00862,2026-06-21T07:44:13Z,BADGE-0113,Security,GATE-03,YARD-B,GRANTED,OUT,NORMAL,
PHY-00863,2026-06-20T20:01:02Z,BADGE-0150,Engineer,GATE-04,YARD-A,GRANTED,IN,NORMAL,
